median_income,h3
64531,840ceddffffffff
37246,840cf41ffffffff
35539,840c133ffffffff
0,840d06bffffffff
46406,840cc19ffffffff
74000,840c421ffffffff
64531,840ce97ffffffff
84008,840c6adffffffff
65956,840d0e9ffffffff
65956,840d76bffffffff
69706,840cdd7ffffffff
37246,840c80bffffffff
46406,840cccdffffffff
0,840c805ffffffff
64531,840ced7ffffffff
46406,840cecdffffffff
41696,840ca1dffffffff
37246,840cf11ffffffff
64531,840cedbffffffff
41011,840c543ffffffff
65833,840c6d3ffffffff
64990.21,840cc15ffffffff
0,840d0cbffffffff
64531,840ccc3ffffffff
44605.48,840ce19ffffffff
66430.07,840c731ffffffff
35539,840cad7ffffffff
47994.98,840cea3ffffffff
92813,840c407ffffffff
65956,840d0c1ffffffff
46406,840ccc9ffffffff
42841,840c225ffffffff
64531,840c5a7ffffffff
69706,840cdd9ffffffff
39600,840ce31ffffffff
37160.62,840ca9bffffffff
39025.78,840c54bffffffff
92813,840c447ffffffff
65833,840c68bffffffff
0,840d2b7ffffffff
46534.28,840cea9ffffffff
54894,840c515ffffffff
37246,840c809ffffffff
0,840c80dffffffff
69706,840cdc3ffffffff
85933,840c6a5ffffffff
70986.8,840c557ffffffff
64531,840ccd1ffffffff
39600,840cc4dffffffff
46406,840ccc5ffffffff
37246,840cf6bffffffff
38750,840c535ffffffff
64531,840ced5ffffffff
46406,840ccebffffffff
62498.1,840d0d3ffffffff
68382.58,840c5adffffffff
64531,840ce95ffffffff
92681.03,840c441ffffffff
69706,840cd89ffffffff
74120.22,840c555ffffffff
0,840caa3ffffffff
69706,840ccadffffffff
92813,840c40dffffffff
37246,840cf1dffffffff
0,840c111ffffffff
55171.7,840cce5ffffffff
37246,840cf57ffffffff
64531,840ce83ffffffff
41696,840c067ffffffff
37246,840cab1ffffffff
0,840cd83ffffffff
61162.83,840d089ffffffff
38750,840c509ffffffff
64531,840ced9ffffffff
80064,840c429ffffffff
74107.78,840c42dffffffff
74076.12,840c425ffffffff
56464.34,840c511ffffffff
76326.6,840c553ffffffff
75049.86,840c467ffffffff
71204.2,840c519ffffffff
39600,840ce0dffffffff
39600,840ce55ffffffff
39600,840ce0bffffffff
39680.92,840ce3bffffffff
39600,840ce43ffffffff
39600,840ce23ffffffff
39690.47,840ce41ffffffff
39600,840ce09ffffffff
39600,840ce29ffffffff
39600,840ce39ffffffff
39600,840cc4bffffffff
41230.45,840ce51ffffffff
39600,840ce63ffffffff
39600,840ce2bffffffff
38612.34,840ce25ffffffff
39600,840ce6bffffffff
39600,840ce57ffffffff
50334.57,840ce3dffffffff
39600,840ce5dffffffff
39616.1,840ce45ffffffff
39600,840ce05ffffffff
39600,840ce07ffffffff
39724.46,840ce4bffffffff
39600,840ce35ffffffff
40295.33,840ce1dffffffff
42582.11,840ce15ffffffff
39600,840ce47ffffffff
39600,840ce27ffffffff
38106.56,840ce67ffffffff
38048.67,840ce61ffffffff
39600,840ce21ffffffff
39600,840ce03ffffffff
39395.37,840ce69ffffffff
39600,840cc49ffffffff
39600,840ce01ffffffff
38800.35,840cf1bffffffff
38313.91,840ce2dffffffff
41868.67,840ce33ffffffff
39600,840ce37ffffffff
40579.47,840c0b7ffffffff
45366.83,840ce53ffffffff
45003.5,840ce59ffffffff
38423,840cf13ffffffff
40216.52,840ce4dffffffff
40200.11,840ce49ffffffff
41696,840c32dffffffff
41696,840ca57ffffffff
41696,840c337ffffffff
41696,840c151ffffffff
41696,840c325ffffffff
41982.4,840c069ffffffff
41696,840c323ffffffff
40706.73,840c1c9ffffffff
41696,840d899ffffffff
41696,840ca43ffffffff
42516.48,840c305ffffffff
41696,840c159ffffffff
41696,840c029ffffffff
41727.03,840c335ffffffff
41696,840d89bffffffff
41696,840c065ffffffff
52694.44,840c141ffffffff
41643.31,840c02bffffffff
41649.82,840c06bffffffff
41611.22,840c045ffffffff
41696,840c321ffffffff
40284.77,840c1cdffffffff
41696,840c14bffffffff
41696,840ca55ffffffff
41696,840c329ffffffff
41696,840ca53ffffffff
41696,840c15dffffffff
42440.34,840c331ffffffff
41696,840c14dffffffff
41327.39,840c11bffffffff
41696,840c15bffffffff
41696,840c021ffffffff
41696,840d8d3ffffffff
41674.68,840c063ffffffff
41696,840c061ffffffff
41696,840c149ffffffff
41764.34,840c06dffffffff
41696,840c333ffffffff
41696,840ca51ffffffff
40697.74,840c023ffffffff
41971.43,840c32bffffffff
41001.13,840c005ffffffff
57099.6,840c143ffffffff
41696,840c327ffffffff
41696,840ca19ffffffff
42228.4,840c145ffffffff
41696,840c027ffffffff
41696,840ca47ffffffff
41696,840c02dffffffff
41696,840d897ffffffff
41696,840ca09ffffffff
41696,840d891ffffffff
41696,840d893ffffffff
42573.73,840c33dffffffff
41696,840ca5dffffffff
42723.1,840c33bffffffff
40692.86,840c00dffffffff
38711.85,840c03dffffffff
36186.39,840c1c1ffffffff
41696,840d89dffffffff
41696,840c125ffffffff
41696,840c153ffffffff
41696,840c119ffffffff
93946.69,840c461ffffffff
79200.61,840c465ffffffff
114894.13,840c46dffffffff
104565.97,840c733ffffffff
55482.31,840ceedffffffff
64632.74,840ce17ffffffff
56368.49,840cee9ffffffff
95381.87,840c73bffffffff
66628.72,840d589ffffffff
76020.9,840d581ffffffff
80082.08,840d5e3ffffffff
52209.75,840d5ebffffffff
76664,840d5e7ffffffff
68315.23,840d585ffffffff
62421.78,840d5d5ffffffff
78383.28,840d58dffffffff
76425.47,840d58bffffffff
63683.92,840d5adffffffff
53349.88,840c2dbffffffff
37090.17,840d5e1ffffffff
53167.78,840c715ffffffff
61656.14,840d5abffffffff
65947.21,840d5a9ffffffff
63430.29,840d5a1ffffffff
60393.42,840c51dffffffff
40282,840c011ffffffff
40625,840c049ffffffff
40625,840c2a1ffffffff
40622.97,840c003ffffffff
40703.37,840c2e1ffffffff
40625,840c217ffffffff
40625,840c00bffffffff
40625,840c05bffffffff
40625,840c051ffffffff
40625,840c019ffffffff
39400.48,840c007ffffffff
40625,840c211ffffffff
40625,840c041ffffffff
40625,840c2edffffffff
42091.18,840c255ffffffff
40625,840c2a5ffffffff
40625,840c059ffffffff
40625,840c2e5ffffffff
40625,840c01dffffffff
42218.88,840c21bffffffff
40625,840c215ffffffff
40625,840c04bffffffff
40625,840c055ffffffff
42571.02,840c22bffffffff
47379.79,840c2e3ffffffff
40625,840c009ffffffff
40625,840c235ffffffff
40666.03,840c2e7ffffffff
40625,840c23bffffffff
46547.55,840c2abffffffff
40625,840c043ffffffff
40625,840c001ffffffff
40625,840c231ffffffff
40625,840c05dffffffff
41185.19,840c21dffffffff
40625,840c219ffffffff
41110.24,840c23dffffffff
40625,840c233ffffffff
41003.92,840c04dffffffff
41907.07,840c257ffffffff
40625,840c237ffffffff
40629.52,840c047ffffffff
40625,840c053ffffffff
46478.68,840c2a9ffffffff
41368.11,840c239ffffffff
38493.48,840c017ffffffff
40038.37,840c039ffffffff
38911.35,840c01bffffffff
46218.37,840d525ffffffff
40625,840c2e9ffffffff
46181.2,840c253ffffffff
41253.29,840c223ffffffff
39134.78,840c2a7ffffffff
40487.04,840c015ffffffff
40625,840c2adffffffff
40625,840c057ffffffff
41751.45,840c213ffffffff
42483.43,840c203ffffffff
47716.02,840c2c5ffffffff
42253.62,840c227ffffffff
41515.78,840c2a3ffffffff
46468.33,840c243ffffffff
48540.83,840c2ebffffffff
38443.51,840c03bffffffff
42841,840c229ffffffff
42841,840c353ffffffff
42841,840c355ffffffff
42841,840c345ffffffff
42841,840c26dffffffff
42841,840d1b7ffffffff
42841,840c357ffffffff
42841,840c311ffffffff
42841,840c35bffffffff
42841,840c341ffffffff
42841,840c347ffffffff
53382.88,840c31dffffffff
42841,840c359ffffffff
42832.9,840c209ffffffff
42841,840c319ffffffff
42841,840c26bffffffff
42841,840c263ffffffff
53893.24,840d1b1ffffffff
42870.95,840c247ffffffff
42841,840c265ffffffff
42841,840c343ffffffff
46039.24,840da93ffffffff
42841,840c201ffffffff
42841,840c20dffffffff
42830.31,840c221ffffffff
42841,840d1b3ffffffff
43931.66,840c349ffffffff
42841,840c34bffffffff
42841,840c351ffffffff
42841,840c315ffffffff
42836.38,840c31bffffffff
42833.62,840c317ffffffff
71612.03,840c30bffffffff
42841,840c301ffffffff
42841,840c261ffffffff
42798.42,840c20bffffffff
52105.28,840c245ffffffff
42841,840c35dffffffff
43030.48,840c34dffffffff
42741.52,840c207ffffffff
42841,840c22dffffffff
42841,840c339ffffffff
48156.1,840d1b5ffffffff
43825.49,840c269ffffffff
42841,840c313ffffffff
53606.94,840c309ffffffff
42841,840c205ffffffff
42841,840c267ffffffff
59931.42,840c241ffffffff
64721.85,840d1a7ffffffff
64674.09,840d1a3ffffffff
56747,840c303ffffffff
42841,840c307ffffffff
58422.33,840d1bbffffffff
62852.74,840da9bffffffff
63069.31,840d197ffffffff
42841,840c30dffffffff
65956,840d093ffffffff
65956,840d703ffffffff
65956,840d0a9ffffffff
65956,840c249ffffffff
65956,840d1c9ffffffff
65956,840d705ffffffff
65956,840d1b9ffffffff
65956,840d19dffffffff
65956,840d727ffffffff
65246.86,840d56dffffffff
65956,840d0c7ffffffff
65956,840d71dffffffff
65956,840d1c7ffffffff
65956,840d1a5ffffffff
65956,840d1bdffffffff
65956,840d181ffffffff
64450.83,840d0b7ffffffff
65956,840d1abffffffff
65956,840c24dffffffff
65530.9,840d193ffffffff
65956,840d1d9ffffffff
65956,840d0ebffffffff
65956,840d54dffffffff
65956,840d1d1ffffffff
65956,840d549ffffffff
65956,840d09bffffffff
65956,840d767ffffffff
65956,840d72dffffffff
65956,840d0adffffffff
65956,840d099ffffffff
65956,840d0a5ffffffff
65956,840d085ffffffff
65956,840d037ffffffff
65956,840d1d7ffffffff
65956,840d725ffffffff
65956,840d083ffffffff
65956,840d0e7ffffffff
65956,840d191ffffffff
65956,840d1c3ffffffff
65956,840d033ffffffff
65956,840d081ffffffff
65956,840d0e5ffffffff
65956,840d1cbffffffff
65956,840d707ffffffff
65956,840d757ffffffff
65956,840d755ffffffff
65956,840d095ffffffff
72465.87,840d039ffffffff
65956,840d723ffffffff
65956,840d1c1ffffffff
66341.2,840d031ffffffff
65956,840d1e9ffffffff
65956,840d0a1ffffffff
63134.14,840d541ffffffff
65956,840dad3ffffffff
65956,840d097ffffffff
65956,840d1a9ffffffff
65956,840d1e1ffffffff
65956,840d03bffffffff
65956,840d1ebffffffff
65956,840d1ddffffffff
65956,840d0e3ffffffff
65956,840d0c5ffffffff
65956,840d18bffffffff
65956,840d70dffffffff
65278.81,840d569ffffffff
65935.61,840da91ffffffff
65956,840d0e1ffffffff
65956,840d1dbffffffff
65956,840d199ffffffff
65956,840d761ffffffff
65956,840d0a3ffffffff
65956,840d747ffffffff
65949.01,840d715ffffffff
65956,840d0a7ffffffff
65956,840d73dffffffff
65956,840d087ffffffff
65956,840d0bbffffffff
65956,840d1e3ffffffff
65956,840d729ffffffff
65956,840d18dffffffff
65956,840d0bdffffffff
65956,840da9dffffffff
65956,840d0dbffffffff
65956,840d1c5ffffffff
65956,840d701ffffffff
65956,840d765ffffffff
61577.97,840d54bffffffff
65956,840d09dffffffff
65956,840d185ffffffff
55202.92,840d735ffffffff
65956,840d0b1ffffffff
65956,840d0b9ffffffff
65956,840d187ffffffff
65956,840d72bffffffff
65956,840d763ffffffff
65956,840d017ffffffff
65956,840da99ffffffff
64100.72,840d545ffffffff
65956,840d1a1ffffffff
65956,840d1d3ffffffff
65956,840d721ffffffff
65956,840d183ffffffff
65956,840d19bffffffff
65956,840d719ffffffff
65017.51,840d0b3ffffffff
65956,840d08dffffffff
65956,840d739ffffffff
65956,840d091ffffffff
63536.2,840c24bffffffff
65956,840d035ffffffff
58294.53,840d71bffffffff
65956,840d70bffffffff
65956,840d189ffffffff
65956,840d1d5ffffffff
65956,840d0edffffffff
65956,840d709ffffffff
65956,840d0abffffffff
65956,840d0b5ffffffff
65956,840d195ffffffff
64459.66,840d711ffffffff
65956,840d1e7ffffffff
65956,840d015ffffffff
65956,840dad7ffffffff
65956,840d013ffffffff
36753.97,840d73bffffffff
40689.77,840d731ffffffff
65956,840d1adffffffff
65956,840d743ffffffff
65956,840d751ffffffff
31377.54,840d737ffffffff
65956,840d753ffffffff
33618.23,840d717ffffffff
53882,840c503ffffffff
55532.48,840c50bffffffff
83975.37,840d5a3ffffffff
73874.7,840c2b3ffffffff
62368.96,840d5a5ffffffff
84196,840c297ffffffff
84196,840c765ffffffff
72677.82,840c761ffffffff
84196,840c29bffffffff
84196,840c74dffffffff
84196,840c291ffffffff
71522.86,840c741ffffffff
52115.17,840c76bffffffff
47762.78,840c2b1ffffffff
84186.95,840d5b5ffffffff
84196,840c76dffffffff
62142.49,840c74bffffffff
49450.41,840c0d9ffffffff
84196,840c293ffffffff
84196,840c769ffffffff
84196,840d5a7ffffffff
84196,840c749ffffffff
79723.87,840c2bbffffffff
63722.67,840c299ffffffff
59980.43,840c0dbffffffff
77017.61,840c745ffffffff
70112.76,840c295ffffffff
55429.13,840c29dffffffff
48870.9,840c767ffffffff
82829.05,840d5bdffffffff
46624.28,840c2b9ffffffff
52898.82,840d5b7ffffffff
39461.01,840c0adffffffff
40250,840c091ffffffff
39336.27,840c1d3ffffffff
40250,840c0b1ffffffff
43137.26,840c0b3ffffffff
40250,840c0bbffffffff
40250,840c0b9ffffffff
40250,840c0a7ffffffff
40617.84,840c099ffffffff
40101.99,840c087ffffffff
40250,840c19bffffffff
41490.4,840c569ffffffff
40250,840c0b5ffffffff
42406.16,840c56dffffffff
40250,840c199ffffffff
40250,840c0a1ffffffff
40250,840c0a3ffffffff
40135.16,840c19dffffffff
39198.51,840c1d7ffffffff
40144.86,840c191ffffffff
40222.46,840c193ffffffff
39879.74,840c083ffffffff
40214.21,840c0abffffffff
40250,840c097ffffffff
40250,840c0a5ffffffff
40250,840c095ffffffff
39516.68,840c093ffffffff
39336.77,840c195ffffffff
39657.07,840c09dffffffff
40250,840c0bdffffffff
38970.61,840c0a9ffffffff
43197.21,840c09bffffffff
38075.06,840c197ffffffff
37577.6,840c183ffffffff
37284.16,840c18bffffffff
38373.76,840c085ffffffff
56938,840c70bffffffff
56938,840c701ffffffff
53416.94,840c755ffffffff
52594.7,840c71dffffffff
47517.46,840c705ffffffff
56323.38,840c703ffffffff
53515.75,840c757ffffffff
52920.29,840c707ffffffff
53346.9,840c709ffffffff
49808.43,840c70dffffffff
45460.83,840c751ffffffff
58248.66,840d5d7ffffffff
79787.3,840d583ffffffff
73698.22,840d587ffffffff
75628.02,840d03dffffffff
81032.71,840c147ffffffff
81429,840c109ffffffff
81429,840c16bffffffff
35539,840c1e5ffffffff
35539,840c1e1ffffffff
35539,840cad3ffffffff
35539,840c18dffffffff
35539,840c1e9ffffffff
35539,840c115ffffffff
36041.05,840c1a5ffffffff
35539,840c117ffffffff
35745.22,840ca99ffffffff
35581.45,840c1adffffffff
35575.9,840c113ffffffff
35548.12,840c185ffffffff
35539,840c1c7ffffffff
35539,840c1ebffffffff
35539,840c1e3ffffffff
35539,840c1e7ffffffff
35636.68,840c1a9ffffffff
35539,840c181ffffffff
35539,840cadbffffffff
35539,840c13bffffffff
35539,840c1edffffffff
35539,840cad9ffffffff
35539,840cad1ffffffff
36430.79,840c189ffffffff
35539,840c1c5ffffffff
35539,840cad5ffffffff
35539,840ca9dffffffff
35539,840c137ffffffff
36812.41,840c187ffffffff
37809.8,840c1c3ffffffff
35539,840c139ffffffff
37103.77,840c1a1ffffffff
35539,840c131ffffffff
64531,840ce91ffffffff
64531,840ce9dffffffff
55664.19,840cec3ffffffff
44335.32,840cecbffffffff
64531,840ce89ffffffff
64531,840ce9bffffffff
64531,840ced3ffffffff
64772.41,840c5a5ffffffff
63695.15,840ce81ffffffff
61732.74,840ceabffffffff
64531,840c5e7ffffffff
50667.66,840c537ffffffff
64531,840ceb3ffffffff
64531,840ced1ffffffff
64531,840ce99ffffffff
48331.49,840cec7ffffffff
52261.38,840ce85ffffffff
64531,840c5a1ffffffff
64531,840c5edffffffff
59036.5,840c53bffffffff
64531,840ce8bffffffff
48476.96,840ce8dffffffff
52419,840c601ffffffff
52531.71,840c66bffffffff
52419,840c667ffffffff
51446.61,840c625ffffffff
52588.87,840c647ffffffff
52419,840c615ffffffff
54478.03,840c6edffffffff
52419,840c60dffffffff
53152.89,840c635ffffffff
53386.01,840c449ffffffff
52419,840c6cdffffffff
52419,840c6c1ffffffff
52419,840c627ffffffff
52419,840c603ffffffff
51375.73,840c62dffffffff
53654.63,840c631ffffffff
52419,840c61dffffffff
52419,840c611ffffffff
53120.77,840c665ffffffff
74233.62,840c6e1ffffffff
52419,840c639ffffffff
52419,840c605ffffffff
52741.48,840c619ffffffff
52419,840c6e9ffffffff
44360.48,840c71bffffffff
52419,840c61bffffffff
52419,840c621ffffffff
56692.05,840c44dffffffff
52419,840c623ffffffff
52419,840c63bffffffff
52419,840c617ffffffff
52419,840c613ffffffff
52419,840c607ffffffff
52419,840c6c5ffffffff
52841.65,840c655ffffffff
52419,840c62bffffffff
52647.33,840c661ffffffff
46976.73,840c75bffffffff
52429.76,840c6c3ffffffff
53399.59,840c6c7ffffffff
52419,840c60bffffffff
61065.49,840c6ebffffffff
52419,840c629ffffffff
52419,840c663ffffffff
52419,840c63dffffffff
52826.89,840c657ffffffff
45360.29,840c759ffffffff
69773.45,840c633ffffffff
52654.66,840c609ffffffff
76942.91,840c66dffffffff
60733.04,840c713ffffffff
83994.91,840c637ffffffff
64277.61,840c689ffffffff
86967.6,840c44bffffffff
74898.21,840c551ffffffff
75261.8,840c55bffffffff
64782.97,840c559ffffffff
62065.67,840c739ffffffff
49500,840c2c3ffffffff
47826.96,840d56bffffffff
49500,840d52bffffffff
36660.86,840d5e9ffffffff
49180.24,840c251ffffffff
49500,840d53bffffffff
49500,840c2d1ffffffff
49500,840c25bffffffff
49500,840c287ffffffff
49500,840d535ffffffff
49500,840d523ffffffff
49500,840c2d9ffffffff
49500,840d529ffffffff
45471.79,840d50dffffffff
35783.71,840d547ffffffff
49295.78,840d527ffffffff
50255.27,840d561ffffffff
50144.49,840d565ffffffff
49500,840c28bffffffff
49684.42,840c25dffffffff
49500,840c2c1ffffffff
49500,840c2ddffffffff
49500,840c2c7ffffffff
49500,840d521ffffffff
49977.15,840c259ffffffff
49500,840d505ffffffff
49500,840c2cbffffffff
49500,840d563ffffffff
49500,840c281ffffffff
50010.11,840d5e5ffffffff
49500,840d567ffffffff
49500,840c289ffffffff
49500,840d53dffffffff
49500,840d533ffffffff
41952.78,840d513ffffffff
48263.24,840d5edffffffff
49500,840c2d7ffffffff
49500,840c2cdffffffff
49500,840d537ffffffff
49500,840c285ffffffff
47817.41,840d517ffffffff
49500,840c2d5ffffffff
49309.97,840d507ffffffff
49500,840d539ffffffff
49500,840c283ffffffff
49500,840d52dffffffff
49500,840c28dffffffff
49500,840c2d3ffffffff
49500,840d531ffffffff
49500,840c2c9ffffffff
35629.7,840d515ffffffff
44161.66,840c2bdffffffff
38044.43,840d501ffffffff
31815.63,840d503ffffffff
47456.13,840c73dffffffff
29286,840d439ffffffff
29286,840d429ffffffff
29286,840d425ffffffff
29286,840d461ffffffff
29286,840d445ffffffff
29286,840d465ffffffff
29286,840d40dffffffff
29286,840d437ffffffff
29286,840d403ffffffff
29286,840d427ffffffff
30292.81,840d43bffffffff
29286,840d46dffffffff
29286,840d405ffffffff
29286,840d733ffffffff
29286,840d42dffffffff
29979.95,840d543ffffffff
29286,840d447ffffffff
29286,840d50bffffffff
29286,840d43dffffffff
29286,840d46bffffffff
29328.67,840d55dffffffff
29286,840d5cbffffffff
29286,840d401ffffffff
29286,840d551ffffffff
32801.27,840d433ffffffff
29286,840d467ffffffff
29286,840d51dffffffff
29286,840d415ffffffff
29286,840d509ffffffff
29286,840d555ffffffff
29286,840d553ffffffff
29286,840d5c1ffffffff
29394.6,840d5c3ffffffff
29286,840d423ffffffff
29286,840d5c9ffffffff
29286,840d42bffffffff
29286,840d407ffffffff
29286,840d421ffffffff
29286,840d463ffffffff
30693.05,840d511ffffffff
29564.99,840d5ddffffffff
29286,840d55bffffffff
29286,840d557ffffffff
29286,840d469ffffffff
31156.2,840d5c7ffffffff
29286,840d559ffffffff
40574.15,840d5d9ffffffff
29286,840d5cdffffffff
29327.56,840d51bffffffff
29286,840d5c5ffffffff
29872.03,840d713ffffffff
40967.03,840d5d1ffffffff
29286,840d519ffffffff
29286,840d435ffffffff
29286,840d409ffffffff
29286,840d431ffffffff
29286,840d40bffffffff
29286,840d44dffffffff
50651.67,840d4edffffffff
48318.87,840c1b1ffffffff
41943.2,840c1b5ffffffff
40304.75,840c1bdffffffff
65833,840c6d7ffffffff
65833,840c699ffffffff
65910.45,840c68dffffffff
66990.74,840c6e3ffffffff
65879.44,840c6a9ffffffff
65833,840c685ffffffff
65833,840c681ffffffff
65833,840c6d1ffffffff
65833,840c69dffffffff
65833,840c6d9ffffffff
82461.62,840c6e7ffffffff
65833,840c683ffffffff
69706,840cc31ffffffff
69706,840cc37ffffffff
69706,840cde3ffffffff
69706,840cd8dffffffff
69706,840cde7ffffffff
54073.97,840cc3bffffffff
69706,840cdadffffffff
69706,840cdc7ffffffff
69706,840cda9ffffffff
69706,840cdcbffffffff
69706,840cdd1ffffffff
64404.58,840cc33ffffffff
69706,840cdc1ffffffff
69706,840cddbffffffff
69706,840cdebffffffff
69706,840cca1ffffffff
69706,840cd99ffffffff
38269,840c0e1ffffffff
38285.34,840c081ffffffff
38269,840c0d5ffffffff
38269,840c0c7ffffffff
38266.43,840c1cbffffffff
38269,840c0e5ffffffff
38269,840c1d1ffffffff
38269,840c0cbffffffff
38269,840c0c1ffffffff
38269,840c1d9ffffffff
38420.4,840c2b7ffffffff
38269,840c1d5ffffffff
38269,840c0e3ffffffff
38269.01,840c013ffffffff
38269,840c0c5ffffffff
38269,840c08bffffffff
38269,840c037ffffffff
38269,840c0ebffffffff
38269,840c0ddffffffff
38269,840c1ddffffffff
38269,840c031ffffffff
38269,840c1dbffffffff
38269,840c0e7ffffffff
38269,840c033ffffffff
38269,840c035ffffffff
38269,840c0c3ffffffff
42758.29,840c0d3ffffffff
38269,840c0edffffffff
38269,840c089ffffffff
38269,840c0e9ffffffff
39864.74,840c0d1ffffffff
38269,840c0c9ffffffff
38269,840c0cdffffffff
38269,840c08dffffffff
38269,840c2b5ffffffff
38284.83,840c0d7ffffffff
53542,840c517ffffffff
53542,840c513ffffffff
37191.67,840c1abffffffff
37246,840cf53ffffffff
37246.01,840c1b9ffffffff
37246,840cf51ffffffff
37246,840c1a3ffffffff
37246,840c1b3ffffffff
37277.27,840ce6dffffffff
37246,840cab3ffffffff
37246,840ca97ffffffff
37246,840c1bbffffffff
37246,840cf5dffffffff
37246,840cf45ffffffff
37246,840c1b7ffffffff
37246,840cf43ffffffff
37246,840cf59ffffffff
37246,840cf4bffffffff
37246,840ce65ffffffff
37246,840cf5bffffffff
37246,840c1a7ffffffff
37246,840cabbffffffff
37246,840cf49ffffffff
37246,840cf4dffffffff
37246,840c801ffffffff
37246,840ca93ffffffff
37246,840cf6dffffffff
37246,840cf19ffffffff
37246,840cf65ffffffff
37246,840cf0dffffffff
37246,840ca91ffffffff
37246,840cab9ffffffff
37246,840cf15ffffffff
37246,840cf17ffffffff
37246,840ca95ffffffff
37246,840c847ffffffff
72959.33,840c717ffffffff
42118.11,840c753ffffffff
41837.27,840c719ffffffff
41806,840c711ffffffff
46406,840c52dffffffff
46406,840c561ffffffff
46356.49,840ce11ffffffff
46406,840cc13ffffffff
46406,840ce5bffffffff
46406,840cea5ffffffff
47224.72,840cea1ffffffff
45449.35,840cec1ffffffff
46406,840c565ffffffff
46406,840c567ffffffff
46406,840ccedffffffff
46406,840cce9ffffffff
46406,840cee5ffffffff
41961.83,840c56bffffffff
46406,840ceadffffffff
46406,840cec5ffffffff
46652.39,840cc17ffffffff
46406,840cea7ffffffff
46406,840c529ffffffff
46406,840cc1bffffffff
41674.86,840c52bffffffff
46406,840cc5bffffffff
46406,840cce1ffffffff
45040.36,840c563ffffffff
46406,840ceebffffffff
46406,840cee1ffffffff
41047.68,840c523ffffffff
46406,840ccc1ffffffff
40239.52,840cec9ffffffff
39712.7,840c505ffffffff
71330.78,840c737ffffffff
57256.69,840c55dffffffff
38750,840c50dffffffff
41278.77,840c549ffffffff
38750,840c501ffffffff
38750,840c541ffffffff
38750,840c545ffffffff
38750,840c53dffffffff
38750,840c507ffffffff
38750,840c547ffffffff
40713.72,840c54dffffffff
92813,840c405ffffffff
93394.47,840c469ffffffff
90285.93,840c443ffffffff
92813,840c46bffffffff
92244.22,840c463ffffffff
92572.99,840c445ffffffff
92813,840c401ffffffff
86260.62,840c409ffffffff
85112.64,840c6e5ffffffff
85933,840c459ffffffff
85933,840c45bffffffff
86005.57,840c45dffffffff
85933,840c453ffffffff
85933,840c455ffffffff
85933,840c40bffffffff
85933,840c415ffffffff
53375,840c643ffffffff
53375,840d4a7ffffffff
53375,840c65dffffffff
53375,840d4e3ffffffff
53375,840d5dbffffffff
53375,840d4adffffffff
53375,840d4a3ffffffff
53375,840c64dffffffff
53375,840c64bffffffff
53375,840d4a5ffffffff
53375,840c659ffffffff
53355.19,840c645ffffffff
53375,840c649ffffffff
53375,840d4e1ffffffff
53375,840d4e5ffffffff
53375,840c653ffffffff
53375,840d4a9ffffffff
73115.13,840d597ffffffff
47446.52,840d417ffffffff
53375,840d4b5ffffffff
53862.65,840c669ffffffff
53375,840d4a1ffffffff
53375,840d4e7ffffffff
53375,840c651ffffffff
53375,840d4bdffffffff
53950.31,840d59bffffffff
54133.53,840d593ffffffff
53375,840c641ffffffff
53375,840d5d3ffffffff
66581.08,840d599ffffffff
53375,840d4abffffffff
53375,840d4b7ffffffff
53375,840d4b1ffffffff
79593.46,840d591ffffffff
53375,840c65bffffffff
44911,840c75dffffffff
44911,840c727ffffffff
44911,840c743ffffffff
44911,840c72dffffffff
45535.54,840c735ffffffff
74849.45,840d5b3ffffffff
44911,840c721ffffffff
44911,840c747ffffffff
44911,840c725ffffffff
44911,840c72bffffffff
44911,840c729ffffffff
44911,840c763ffffffff
44911,840c723ffffffff
81855,840d5b9ffffffff
81855,840d59dffffffff
81855,840d595ffffffff
81855,840d5bbffffffff
81952.94,840d5b1ffffffff
64531,840c533ffffffff
